route,locale,page_type,compliance_tier,audit_status,audit_score,target_source,target_cluster,primary_keyword,secondary_keywords,suggested_title,suggested_h1,suggested_h2,current_title_hit,current_h1_hit,current_h2_hit,current_body_hit,next_action
/en/media/low-altitude-economy-2026-outlook,en,media_detail,normal,partial,70,inferred_from_page_topic,Industry Insight Content,China's Low-Altitude Economy: 2026 Outlook on a Two-Trillion-RMB Trajectory,N-TET,China's Low-Altitude Economy: 2026 Outlook On A Two-Trillion-RMB Trajectory Insights | N-TET,China's Low-Altitude Economy: 2026 Outlook On A Two-Trillion-RMB Trajectory,China's Low-Altitude Economy: 2026 Outlook On A Two-Trillion-RMB Trajectory Insights,true,true,false,true,按文章主题词做资讯 SEO，不强制接广告词
/en/media/tethered-uav-persistent-surveillance-2026,en,media_detail,normal,partial,70,inferred_from_page_topic,Industrial UAV Systems,Tethered UAVs: Continuous Aerial Monitoring for Events and Remote Sites,N-TET,Tethered UAVs: Continuous Aerial Monitoring For Events And Remote Sites Insights | N-TET,Tethered UAVs: Continuous Aerial Monitoring For Events And Remote Sites,Tethered UAVs: Continuous Aerial Monitoring For Events And Remote Sites Insights,true,true,false,true,按文章主题词做资讯 SEO，不强制接广告词
/en/products,en,product_index,normal,partial,65,google_ads_planned_cluster,Industrial UAV Systems,industrial UAV systems,UAV inspection drone | emergency response UAV | low altitude monitoring equipment,Industrial UAV Systems | N-TET,Industrial UAV Systems,Industrial UAV Systems Technical Specifications,true,false,false,true,按广告关键词规划改 title、description、H1、H2、首段
/en/products/bailey-bridge,en,product_detail,normal,strong,100,inferred_from_page_topic,Engineering Materials,Bailey Steel Bridge Overview,engineering materials | Bailey steel bridge | infrastructure support equipment | N-TET,Bailey Steel Bridge Overview | N-TET,Bailey Steel Bridge Overview,Bailey Steel Bridge Overview Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/composite-electro-optical-tracking-system,en,product_detail,neutral_seo,strong,100,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Electro-Optical EO Tracking System,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Electro-Optical EO Tracking System | N-TET,Electro-Optical EO Tracking System,Electro-Optical EO Tracking System Technical Specifications,true,true,true,true,补入关键词规划表，再决定是否改页面
/en/products/containerized-medical-rescue-system,en,product_detail,normal,strong,100,inferred_from_page_topic,Field Hospital Systems,Containerized Medical Rescue System,field hospital system | emergency medical shelter | N-TET,Containerized Medical Rescue System | N-TET,Containerized Medical Rescue System,Containerized Medical Rescue System Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/emergency-search-rescue-drone,en,product_detail,normal,strong,100,google_ads_keyword_library_unplanned,Search & Rescue UAV,thermal drones for search and rescue,search and rescue drone | search and rescue UAV | drone rescue | Emergency Search & Rescue Drone | industrial UAV systems | UAV inspection drone,Thermal Drones For Search And Rescue | N-TET,Thermal Drones For Search And Rescue,Thermal Drones For Search And Rescue Technical Specifications,true,true,true,true,补入关键词规划表，再决定是否改页面
/en/products/fbg-g15-fc06-explosion-containment-vessel,en,product_detail,normal,strong,100,inferred_from_page_topic,Brand and Product Support,Explosion Containment Vessel FBG-G1.5-FC06,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Explosion Containment Vessel FBG-G1.5-FC06 | N-TET,Explosion Containment Vessel FBG-G1.5-FC06,Explosion Containment Vessel FBG-G1.5-FC06 Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fbt-fc09-explosion-protection-blanket,en,product_detail,normal,strong,100,inferred_from_page_topic,Brand and Product Support,Explosion Protection Blanket FBT-FC09,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Explosion Protection Blanket FBT-FC09 | N-TET,Explosion Protection Blanket FBT-FC09,Explosion Protection Blanket FBT-FC09 Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-3000-ferromagnetic-detection-column,en,product_detail,normal,strong,100,inferred_from_page_topic,Brand and Product Support,Intelligent Ferromagnetic Detection System FC-3000,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Intelligent Ferromagnetic Detection System FC-3000 | N-TET,Intelligent Ferromagnetic Detection System FC-3000,Intelligent Ferromagnetic Detection System FC-3000 Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-c-deluxe-walk-through-metal-detector,en,product_detail,normal,strong,100,inferred_from_page_topic,Security Screening Equipment,Walk-Through Metal Detector FC-C Deluxe,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Walk-Through Metal Detector FC-C Deluxe | N-TET,Walk-Through Metal Detector FC-C Deluxe,Walk-Through Metal Detector FC-C Deluxe Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-c-lcd-walk-through-metal-detector,en,product_detail,normal,strong,100,inferred_from_page_topic,Security Screening Equipment,Walk-Through Metal Detector FC-C LCD,12-Zone | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Walk-Through Metal Detector FC-C LCD | N-TET,Walk-Through Metal Detector FC-C LCD,Walk-Through Metal Detector FC-C LCD Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-dlxj-01-power-grid-inspection-drone,en,product_detail,normal,strong,100,google_ads_keyword_library_unplanned,Power Line & Transmission Tower Inspection UAV | Utility Inspection UAV,drone power line inspection,power line inspection drone | UAV power line inspection | utility inspection drone | Power Grid Inspection Drone | industrial UAV systems | UAV inspection drone,Drone Power Line Inspection | N-TET,Drone Power Line Inspection,Drone Power Line Inspection Technical Specifications,true,true,true,true,补入关键词规划表，再决定是否改页面
/en/products/fc-dma-long-range-optical-turntable,en,product_detail,normal,strong,100,inferred_from_page_topic,Perimeter Intelligence,FC-DMA Multi-Spectral EO/IR PTZ Turret,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,FC-DMA Multi-Spectral EO/IR PTZ Turret | N-TET,FC-DMA Multi-Spectral EO/IR PTZ Turret,FC-DMA Multi-Spectral EO/IR PTZ Turret Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-dms10-smart-electronic-sentinel,en,product_detail,normal,strong,100,inferred_from_page_topic,Perimeter Intelligence,FC-DMS10 Series Smart Electronic Sentinel,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,FC-DMS10 Series Smart Electronic Sentinel | N-TET,FC-DMS10 Series Smart Electronic Sentinel,FC-DMS10 Series Smart Electronic Sentinel Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-dtvc-dual-band-thermal-ptz,en,product_detail,normal,strong,100,inferred_from_page_topic,Brand and Product Support,FC-DTVC Series Dual-Band Thermal High-Speed Dome,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,FC-DTVC Series Dual-Band Thermal High-Speed Dome | N-TET,FC-DTVC Series Dual-Band Thermal High-Speed Dome,FC-DTVC Series Dual-Band Thermal High-Speed Dome Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-h-smart-phone-detection-gate,en,product_detail,normal,strong,100,inferred_from_page_topic,Brand and Product Support,Smart Phone Detection Gate FC-H,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Smart Phone Detection Gate FC-H | N-TET,Smart Phone Detection Gate FC-H,Smart Phone Detection Gate FC-H Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-h-smart-phone-detection-gate-29in,en,product_detail,normal,strong,100,inferred_from_page_topic,Brand and Product Support,Smart Phone Detection Gate FC-H 29-inch Display,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Smart Phone Detection Gate FC-H 29-inch Display | N-TET,Smart Phone Detection Gate FC-H 29-inch Display,Smart Phone Detection Gate FC-H 29-inch Display Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-pd500-personal-radiation-dose-alarm,en,product_detail,normal,strong,100,inferred_from_page_topic,Radiation Detection Equipment,FC-PD500 X-γ Personal Radiation Dose Alarm,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,FC-PD500 X-γ Personal Radiation Dose Alarm | N-TET,FC-PD500 X-γ Personal Radiation Dose Alarm,FC-PD500 X-γ Personal Radiation Dose Alarm Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-rc-series-hd-laser-camera,en,product_detail,normal,strong,100,inferred_from_page_topic,Perimeter Intelligence,FC-RC Series HD Long-Range Laser Camera,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,FC-RC Series HD Long-Range Laser Camera | N-TET,FC-RC Series HD Long-Range Laser Camera,FC-RC Series HD Long-Range Laser Camera Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-rds500-4r-radar-vision-sentinel,en,product_detail,normal,strong,100,inferred_from_page_topic,Perimeter Intelligence,FC-RDS500-4R Radar-Vision Fusion System,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,FC-RDS500-4R Radar-Vision Fusion System | N-TET,FC-RDS500-4R Radar-Vision Fusion System,FC-RDS500-4R Radar-Vision Fusion System Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-sljc-01-water-conservancy-monitoring-drone,en,product_detail,normal,strong,100,google_ads_keyword_library_unplanned,Water Conservancy Monitoring UAV,water conservancy monitoring UAV,dam inspection UAV | river lake UAV monitoring | flood monitoring drone | industrial UAV systems | UAV inspection drone | emergency response UAV,Water Conservancy Monitoring UAV | N-TET,Water Conservancy Monitoring UAV,Water Conservancy Monitoring UAV Technical Specifications,true,true,true,true,补入关键词规划表，再决定是否改页面
/en/products/fc-smart-swing-turnstile,en,product_detail,normal,strong,100,inferred_from_page_topic,Brand and Product Support,Deluxe Smart Swing Turnstile,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Deluxe Smart Swing Turnstile | N-TET,Deluxe Smart Swing Turnstile,Deluxe Smart Swing Turnstile Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-ttvc-intelligent-multi-band-camera,en,product_detail,normal,strong,100,inferred_from_page_topic,Perimeter Intelligence,FC-TTVC Series Intelligent Multi-Band Camera,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,FC-TTVC Series Intelligent Multi-Band Camera | N-TET,FC-TTVC Series Intelligent Multi-Band Camera,FC-TTVC Series Intelligent Multi-Band Camera Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc-yjtx-01-emergency-communication-drone,en,product_detail,normal,strong,100,google_ads_keyword_library_unplanned,Emergency Communication UAV,emergency communication UAV,disaster response communication drone | tethered communication UAV | public safety UAV communications | Emergency Communication Tethered UAV | industrial UAV systems | UAV inspection drone,Emergency Communication UAV | N-TET,Emergency Communication UAV,Emergency Communication UAV Technical Specifications,true,true,true,true,补入关键词规划表，再决定是否改页面
/en/products/fc-yjxf-01-aerial-firefighting-drone,en,product_detail,normal,strong,100,google_ads_keyword_library_unplanned,Firefighting UAV | High-Rise Firefighting UAV,firefighting drone,drone fire fighting | drone for fire fighting | high-rise firefighting UAV | High-Rise Firefighting Tethered UAV | industrial UAV systems | UAV inspection drone,Firefighting Drone | N-TET,Firefighting Drone,Firefighting Drone Technical Specifications,true,true,true,true,补入关键词规划表，再决定是否改页面
/en/products/fc-yjzc-01-emergency-reconnaissance-drone,en,product_detail,normal,strong,100,google_ads_keyword_library_unplanned,Search & Rescue UAV,search and rescue drone,drone rescue | emergency reconnaissance drone | disaster response UAV | Emergency Response Drone | industrial UAV systems | UAV inspection drone,Search And Rescue Drone | N-TET,Search And Rescue Drone,Search And Rescue Drone Technical Specifications,true,true,true,true,补入关键词规划表，再决定是否改页面
/en/products/fc-yjzm-01-emergency-lighting-drone,en,product_detail,normal,strong,100,google_ads_keyword_library_unplanned,Tethered Lighting UAV,drone lighting,UAV lighting | tethered lighting UAV | emergency lighting drone | Tethered Lighting UAV | industrial UAV systems | UAV inspection drone,Drone Lighting | N-TET,Drone Lighting,Drone Lighting Technical Specifications,true,true,true,true,补入关键词规划表，再决定是否改页面
/en/products/fc-yqxj-01-utility-inspection-drone,en,product_detail,normal,strong,100,google_ads_planned_cluster,Utility Inspection UAV | Pipeline Inspection UAV,pipeline inspection drones,UAV pipeline inspection | oil and gas drone inspection | drone pipeline inspection | Oil & Gas Pipeline Inspection Drone | industrial UAV systems | UAV inspection drone,Pipeline Inspection Drones | N-TET,Pipeline Inspection Drones,Pipeline Inspection Drones Technical Specifications,true,true,true,true,按广告关键词规划改 title、description、H1、H2、首段
/en/products/fc1500-handheld-liquid-detector,en,product_detail,normal,strong,100,inferred_from_page_topic,Brand and Product Support,Handheld Liquid Detector FC1500,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Handheld Liquid Detector FC1500 | N-TET,Handheld Liquid Detector FC1500,Handheld Liquid Detector FC1500 Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/en/products/fc1500b-desktop-liquid-security-inspector,en,product_detail,normal,strong,100,inferred_from_page_topic,Security Screening Equipment,Desktop Liquid Security Inspector FC1500B,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Desktop Liquid Security Inspector FC1500B | N-TET,Desktop Liquid Security Inspector FC1500B,Desktop Liquid Security Inspector FC1500B Technical Specifications,true,true,true,true,按产品名称和品类词做长尾 SEO，不强制接广告词
