route,locale,canonical_english_route,page_type,compliance_tier,audit_status,audit_score,primary_keyword,keyword_count,meta_keywords,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,mapping_status,from_google_ads_keywords,mapped_clusters,mapped_cluster_rows,matched_business_groups,matched_ads_keywords,keyword_sources,planned_priority,planned_page_role,implementation_action,issues,title,description,file
/en/accessories/fc-sjl-30,en,/en/accessories/fc-sjl-30,accessory_detail,normal,strong,85,FC-SJL-30 UAV Data Link,4,FC-SJL-30 UAV Data Link | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.678,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-SJL-30 UAV Data Link | N-TET Drone Accessories,"FC-SJL-30 is a compact UAV video-and-data radio for 30km+ air-to-ground HD video, audio, telemetry, and remote-control data links.",.next/server/app/en/accessories/fc-sjl-30.html
/en/accessories/fc-sjl-380,en,/en/accessories/fc-sjl-380,accessory_detail,normal,strong,85,FC-SJL-380 UAV Data Link,4,FC-SJL-380 UAV Data Link | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.688,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-SJL-380 UAV Data Link | N-TET Drone Accessories,FC-SJL-380 supports 380km+ ultra-long-range UAV video-and-data transmission for distributed networking and air-to-ground control links.,.next/server/app/en/accessories/fc-sjl-380.html
/en/accessories/fc-sjl-50,en,/en/accessories/fc-sjl-50,accessory_detail,normal,strong,85,FC-SJL-50 UAV Data Link,4,FC-SJL-50 UAV Data Link | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.679,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-SJL-50 UAV Data Link | N-TET Drone Accessories,"FC-SJL-50 is a lightweight UAV video-and-data radio for 50km+ HD video, telemetry, and remote-control data links.",.next/server/app/en/accessories/fc-sjl-50.html
/en/accessories/fc-u10-pro,en,/en/accessories/fc-u10-pro,accessory_detail,normal,strong,85,FC-U10-PRO Flight Controller,4,FC-U10-PRO Flight Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.818,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-U10-PRO Flight Controller | N-TET Drone Accessories,"The FC-U10-PRO integrates high-precision RTK, supports 16V-120V power input, up to 16-rotor UAV platforms, and UPS backup for heavy-lift flight-control applications.",.next/server/app/en/accessories/fc-u10-pro.html
/en/accessories/fc-u110,en,/en/accessories/fc-u110,accessory_detail,normal,strong,100,FC-U110 UAV Motor,4,FC-U110 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.254,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,,FC-U110 UAV Motor | N-TET Drone Accessories,FC-U110 UAV Motor core parameters: Max Thrust: 45.5 kg; Rated Operating Voltage: 12-14S; KV Value: 140 KV.,.next/server/app/en/accessories/fc-u110.html
/en/accessories/fc-u12,en,/en/accessories/fc-u12,accessory_detail,normal,strong,85,FC-U12 Flight Controller,4,FC-U12 Flight Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.828,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-U12 Flight Controller | N-TET Drone Accessories,"The FC-U12 is a compact and easy-to-use flight controller for small and mid-size tightly integrated UAV platforms, with expandable external control channels.",.next/server/app/en/accessories/fc-u12.html
/en/accessories/fc-u8013,en,/en/accessories/fc-u8013,accessory_detail,normal,strong,100,FC-U8013 UAV Motor,4,FC-U8013 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.755,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,,FC-U8013 UAV Motor | N-TET Drone Accessories,FC-U8013 UAV Motor core parameters: Max Thrust: 14.5 kg / 15 kg / 16.3 kg; Rated Operating Voltage: 12S; KV Value: 135KV / 150KV / 170KV.,.next/server/app/en/accessories/fc-u8013.html
/en/accessories/fc-u9-ag,en,/en/accessories/fc-u9-ag,accessory_detail,normal,strong,85,FC-U9-AG Agricultural Flight Controller,4,FC-U9-AG Agricultural Flight Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.725,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-U9-AG Agricultural Flight Controller | N-TET Drone Accessories,"The FC-U9-AG is a professional agricultural UAV flight-control system for spraying, spreading, cleaning, and lifting operations, with rich interfaces and simple app operation.",.next/server/app/en/accessories/fc-u9-ag.html
/en/accessories/fc-w2u-propeller,en,/en/accessories/fc-w2u-propeller,accessory_detail,normal,strong,85,FC-W2U UAV Propeller,4,FC-W2U UAV Propeller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.785,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-W2U UAV Propeller | N-TET Drone Accessories,Dimension range: 24~40 in; maximum thrust: 68.92kgf (5353RPM); peak propeller efficiency: 7.11gf/W (2354RPM).,.next/server/app/en/accessories/fc-w2u-propeller.html
/en/accessories/fc-x8030,en,/en/accessories/fc-x8030,accessory_detail,normal,strong,100,FC-X8030 UAV Motor,4,FC-X8030 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.304,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,,FC-X8030 UAV Motor | N-TET Drone Accessories,FC-X8030 UAV Motor core parameters: Max Thrust: 22.7 kg / 21.5 kg; Rated Operating Voltage: 12S; KV Value: 160 KV / 190 KV.,.next/server/app/en/accessories/fc-x8030.html
/en/accessories/fc-xh14,en,/en/accessories/fc-xh14,accessory_detail,normal,strong,100,FC-XH14 UAV Motor,4,FC-XH14 UAV Motor | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.532,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,,FC-XH14 UAV Motor | N-TET Drone Accessories,FC-XH14 UAV Motor core parameters: Max Thrust: 110 kg/axis（92V/108，sea level）; Recommended Battery: 24-28S （Lipo）.,.next/server/app/en/accessories/fc-xh14.html
/en/accessories/fc-yk15-remote-controller,en,/en/accessories/fc-yk15-remote-controller,accessory_detail,normal,strong,100,FC-YK15 UAV Remote Controller,4,FC-YK15 UAV Remote Controller | drone accessories | UAV components | industrial UAV parts,true,true,true,true,true,0.819,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,,FC-YK15 UAV Remote Controller | N-TET Drone Accessories,"The FC-YK15 UAV Remote Controller is a compact handheld ground station with low-latency three-in-one HD video transmission, Android integration, and dual 1080P video links for UAVs, unmanned vehicles, unmanned boats, and robotic platforms.",.next/server/app/en/accessories/fc-yk15-remote-controller.html
/en/accessories/fc-yk24-remote-controller,en,/en/accessories/fc-yk24-remote-controller,accessory_detail,normal,strong,85,FC-YK24 UAV Remote Controller,4,FC-YK24 UAV Remote Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.625,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-YK24 UAV Remote Controller | N-TET Drone Accessories,"The FC-YK24 is a 16-channel model-aircraft remote controller with 15km beyond-visual-range stable control, wireless binding, wireless receiver configuration, OTA wireless upgrade, multi-aircraft control, relay control, and wireless trainer",.next/server/app/en/accessories/fc-yk24-remote-controller.html
/en/accessories/fc-yk32-remote-controller,en,/en/accessories/fc-yk32-remote-controller,accessory_detail,normal,strong,85,FC-YK32 UAV Remote Controller,4,FC-YK32 UAV Remote Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.681,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-YK32 UAV Remote Controller | N-TET Drone Accessories,"The FC-YK32 is an industrial handheld ground station combining remote control, data transmission, and wireless HD video transmission, with 15KM video/data link range, dual-operator control, relay control, and OSD telemetry display.",.next/server/app/en/accessories/fc-yk32-remote-controller.html
/en/accessories/fc-ykrc7-remote-controller,en,/en/accessories/fc-ykrc7-remote-controller,accessory_detail,normal,strong,85,FC-YKRC7 UAV Remote Controller,4,FC-YKRC7 UAV Remote Controller | drone accessories | UAV components | industrial UAV parts,true,false,true,true,true,0.541,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,description 未命中关键词,FC-YKRC7 UAV Remote Controller | N-TET Drone Accessories,"The FC-YKRC7 is a high-performance handheld ground station with 40KM long-range video transmission, 2.4G/5G intelligent dual-band links, and a 7-inch high-brightness HD display for diversified industrial mobile-equipment control.",.next/server/app/en/accessories/fc-ykrc7-remote-controller.html
/en/cases,en,/en/cases,case_index,normal,strong,100,UAV inspection cases,5,UAV inspection cases | power line UAV patrol | low altitude monitoring case | water conservancy UAV patrol | refinery monitoring case,true,true,true,true,true,0.835,未对上广告关键词库,否,,,,,,,,人工判定是否需要关键词库映射,,UAV Inspection Cases & Low Altitude Monitoring Case | N-TET,"Review UAV inspection cases, power line UAV patrol references, water conservancy UAV patrol work, and low altitude monitoring case examples from N-TET deployments.",.next/server/app/en/cases.html
/en/cases/anhui-flood-season-uav-patrol,en,/en/cases/anhui-flood-season-uav-patrol,case_detail,normal,strong,100,Anhui Flood-Season Emergency UAV Patrol,2,Anhui Flood-Season Emergency UAV Patrol | N-TET,true,true,true,true,true,0.560,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,,Anhui Flood-Season Emergency UAV Patrol | N-TET,"Anhui Flood-Season Emergency UAV Patrol To meet power-line safety requirements during the summer flood season, State Grid used our VTOL fixed-wing UAVs to conduct special flood-control emergency patrols across the Chizhou Jiuhua dense power",.next/server/app/en/cases/anhui-flood-season-uav-patrol.html
/en/cases/brazil-refinery-low-altitude-monitoring,en,/en/cases/brazil-refinery-low-altitude-monitoring,case_detail,normal,strong,100,Airspace Monitoring Case of a Refinery in Brazil,2,Airspace Monitoring Case of a Refinery in Brazil | N-TET,true,true,true,true,true,0.507,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,,Airspace Monitoring Case of a Refinery in Brazil | N-TET,"2025 Airspace Monitoring Case of a Refinery in Brazil Equipment Used: Stationary Spectrum Detection Equipment Stationary Spectrum Interference Equipment Command and Control Platform Software Project Introduction: In 2025, this project succe",.next/server/app/en/cases/brazil-refinery-low-altitude-monitoring.html
/en/cases/ice-snow-emergency-uav-inspection,en,/en/cases/ice-snow-emergency-uav-inspection,case_detail,normal,strong,100,Ice and Snow Disaster Emergency UAV Inspection,2,Ice and Snow Disaster Emergency UAV Inspection | N-TET,true,true,true,true,true,0.505,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,,Ice and Snow Disaster Emergency UAV Inspection | N-TET,"Ice and Snow Disaster Emergency UAV Inspection In a -15 C severe-cold environment, State Grid used our VTOL fixed-wing UAVs carrying LiDAR to inspect 400 km of 500 kV transmission corridors, including the Yanping Line and Pingji Lines I and",.next/server/app/en/cases/ice-snow-emergency-uav-inspection.html
/en/cases/lidar-tree-obstruction-uav-inspection,en,/en/cases/lidar-tree-obstruction-uav-inspection,case_detail,normal,strong,100,LiDAR Tree-Obstruction UAV Inspection,2,LiDAR Tree-Obstruction UAV Inspection | N-TET,true,true,true,true,true,0.571,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,,LiDAR Tree-Obstruction UAV Inspection | N-TET,"LiDAR Tree-Obstruction UAV Inspection In winter 2024, a Southern Grid company used VTOL fixed-wing UAVs integrated with a LiDAR system for aerial scanning during a special tree-obstruction risk inspection task. The mission acquired high-pre",.next/server/app/en/cases/lidar-tree-obstruction-uav-inspection.html
/en/cases/nigeria-factory-low-altitude-monitoring,en,/en/cases/nigeria-factory-low-altitude-monitoring,case_detail,normal,strong,100,Airspace Monitoring Case of a Group Factory in Nigeria,2,Airspace Monitoring Case of a Group Factory in Nigeria | N-TET,true,true,true,true,true,0.536,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,,Airspace Monitoring Case of a Group Factory in Nigeria | N-TET,"2025 Airspace Monitoring Case of a Group Factory in Nigeria Equipment Used: Spectrum Detection Equipment Navigation-Signal Analysis Equipment Command and Control Platform Project Introduction: In 2025, this project successfully deployed a c",.next/server/app/en/cases/nigeria-factory-low-altitude-monitoring.html
/en/cases/pakistan-power-plant-low-altitude-monitoring,en,/en/cases/pakistan-power-plant-low-altitude-monitoring,case_detail,normal,strong,100,Airspace Monitoring Case of a Power Plant in Pakistan,2,Airspace Monitoring Case of a Power Plant in Pakistan | N-TET,true,true,true,true,true,0.504,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,,Airspace Monitoring Case of a Power Plant in Pakistan | N-TET,"2024 Airspace Monitoring Case of a Power Plant in Pakistan Equipment Used: Stationary Spectrum Detection Equipment Navigation-Signal Analysis Equipment Command and Control Platform Software Project Introduction: In 2024, the low-altitude Se",.next/server/app/en/cases/pakistan-power-plant-low-altitude-monitoring.html
/en/cases/southern-grid-wildfire-uav-inspection,en,/en/cases/southern-grid-wildfire-uav-inspection,case_detail,normal,strong,100,Southern Grid Wildfire Prevention UAV Inspection,2,Southern Grid Wildfire Prevention UAV Inspection | N-TET,true,true,true,true,true,0.534,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,,Southern Grid Wildfire Prevention UAV Inspection | N-TET,"Southern Grid Wildfire Prevention UAV Inspection During the high-risk spring wildfire season, wildfires pose a serious threat to stable grid operation and normal power supply. To strengthen the safety line for transmission corridors, Southe",.next/server/app/en/cases/southern-grid-wildfire-uav-inspection.html
