route,locale,audit_status,audit_score,primary_keyword,seo_keywords,current_title,current_h1,current_h2,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,next_action
/es/cases/nigeria-factory-low-altitude-monitoring,es,strong,100,Espacio aéreo monitoreo Case of a Group Factory in Nigeria,Espacio aéreo monitoreo Case of a Group Factory in Nigeria | N-TET,Espacio aéreo monitoreo Case of a Group Factory in Nigeria | N-TET,Espacio aéreo monitoreo Case of a Group Factory in Nigeria,Espacio aéreo monitoreo Case of a Group Factory in Nigeria Project Overview | Equipos relacionados | Solicitar solución y cotización | Resumen | Equipos relacionados | Solicitar solución y cotización,true,true,true,true,true,0.783,保持当前本地化关键词落地
/es/cases/pakistan-power-plant-low-altitude-monitoring,es,strong,100,Espacio aéreo monitoreo Case of a eléctrica Plant in Pakistan,Espacio aéreo monitoreo Case of a eléctrica Plant in Pakistan | N-TET,Espacio aéreo monitoreo Case of a eléctrica Plant in Pakistan | N-TET,Espacio aéreo monitoreo Case of a eléctrica Plant in Pakistan,Espacio aéreo monitoreo Case of a eléctrica Plant in Pakistan Project Overview | Equipos relacionados | Solicitar solución y cotización | Resumen | Equipos relacionados | Solicitar solución y cotización,true,true,true,true,true,0.782,保持当前本地化关键词落地
/es/cases/southern-grid-wildfire-uav-inspection,es,strong,100,Southern red eléctrica Wildfire Prevention UAV inspección,Southern red eléctrica Wildfire Prevention UAV inspección | N-TET,Southern red eléctrica Wildfire Prevention UAV inspección | N-TET,Southern red eléctrica Wildfire Prevention UAV inspección,Southern red eléctrica Wildfire Prevention UAV inspección Project Overview | Equipos relacionados | Solicitar solución y cotización | Resumen | Equipos relacionados | Solicitar solución y cotización,true,true,true,true,true,0.805,保持当前本地化关键词落地
/es/cases/wildfire-emergency-transmission-line-uav-patrol,es,strong,100,Wildfire emergencia Transmission-línea UAV patrullaje,Wildfire emergencia Transmission-línea UAV patrullaje | N-TET,Wildfire emergencia Transmission-línea UAV patrullaje | N-TET,Wildfire emergencia Transmission-línea UAV patrullaje,Wildfire emergencia Transmission-línea UAV patrullaje Project Overview | Equipos relacionados | Solicitar solución y cotización | Resumen | Equipos relacionados | Solicitar solución y cotización,true,true,true,true,true,0.814,保持当前本地化关键词落地
/es/cases/zhaoqing-long-distance-power-line-uav-inspection,es,strong,100,Zhaoqing Long-Distance eléctrica-línea UAV inspección,Zhaoqing Long-Distance eléctrica-línea UAV inspección | N-TET,Zhaoqing Long-Distance eléctrica-línea UAV inspección | N-TET,Zhaoqing Long-Distance eléctrica-línea UAV inspección,Zhaoqing Long-Distance eléctrica-línea UAV inspección Project Overview | Equipos relacionados | Solicitar solución y cotización | Resumen | Equipos relacionados | Solicitar solución y cotización,true,true,true,true,true,0.814,保持当前本地化关键词落地
/es/contact,es,strong,100,cotización UAV industrial,cotización UAV industrial | proveedor UAV | solución de inspección con drones | monitoreo de baja altitud,Cotización UAV industrial | N-TET,Cotización UAV industrial,Cotización UAV industrial y consulta de proyecto | Solicitar solución y cotización | Solicitar solución y cotización,true,true,true,true,true,0.442,保持当前本地化关键词落地
/es/media,es,strong,100,noticias UAV industriales,noticias UAV industriales | economía de baja altitud | UAV cautivo | monitoreo de infraestructura,Noticias UAV industriales | N-TET,Noticias UAV industriales,Noticias UAV industriales y economía de baja altitud | Último | Solicitar solución y cotización | Solicitar solución y cotización,true,true,true,true,true,0.769,保持当前本地化关键词落地
/es/media/border-surveillance-uav-network-2026,es,strong,85,UAV and EO/IR Networks Improve remoto patrullaje Visibility,UAV and EO/IR Networks Improve remoto patrullaje Visibility | N-TET,UAV and EO/IR Networks Improve remoto patrullaje Visibility | N-TET,UAV and EO/IR Networks Improve remoto patrullaje Visibility,Solicitar solución y cotización | Solicitar solución y cotización,true,true,true,false,true,0.715,保持当前本地化关键词落地
/es/media/industrial-uav-redundancy-2026,es,strong,85,Dual-Redundant vuelo Control: How industrial UAV Achieve Mission-Grade Reliability,Dual-Redundant vuelo Control: How industrial UAV Achieve Mission-Grade Reliability | N-TET,Dual-Redundant vuelo Control: How industrial UAV Achieve Mission-Grade Reliability | N-TET,Dual-Redundant vuelo Control: How industrial UAV Achieve Mission-Grade Reliability,Solicitar solución y cotización | Solicitar solución y cotización,true,true,true,false,true,0.715,保持当前本地化关键词落地
/es/media/low-altitude-economy-2026-outlook,es,strong,85,China's baja altitud Economy: 2026 Outlook on a Two-Trillion-RMB Trajectory,China's baja altitud Economy: 2026 Outlook on a Two-Trillion-RMB Trajectory | N-TET,China's baja altitud Economy: 2026 Outlook on a Two-Trillion-RMB Trajectory | N-TET,China's baja altitud Economy: 2026 Outlook on a Two-Trillion-RMB Trajectory,Solicitar solución y cotización | Solicitar solución y cotización,true,true,true,false,true,0.712,保持当前本地化关键词落地
/es/media/tethered-uav-persistent-surveillance-2026,es,strong,85,Cautivo UAV: Continuous Aerial monitoreo for Events and remoto Sites,Cautivo UAV: Continuous Aerial monitoreo for Events and remoto Sites | N-TET,Cautivo UAV: Continuous Aerial monitoreo for Events and remoto Sites | N-TET,Cautivo UAV: Continuous Aerial monitoreo for Events and remoto Sites,Solicitar solución y cotización | Solicitar solución y cotización,true,true,true,false,true,0.712,保持当前本地化关键词落地
/es/products,es,partial,65,sistemas UAV industriales,sistemas UAV industriales | dron de inspección UAV | UAV de emergencia | equipos de monitoreo de baja altitud,Sistemas UAV industriales y equipos de monitoreo | N-TET,Centro de tecnología y equipos,Sistemas UAV y drones | Solicitar solución y cotización,true,true,false,false,true,0.164,优先把主关键词写入 H1
/es/products/bailey-bridge,es,strong,100,Bailey Steel Bridge Overview,Bailey Steel Bridge Overview | engineering materials | Bailey steel bridge | infrastructure support equipment | N-TET,Bailey Steel Bridge Overview | N-TET,Bailey Steel Bridge Overview,Bailey Steel Bridge Overview Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,1.741,保持当前本地化关键词落地
/es/products/composite-electro-optical-tracking-system,es,strong,100,Electro-Optical EO seguimiento sistema,Electro-Optical EO seguimiento sistema | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Electro-Optical (EO) seguimiento sistema | N-TET,Electro-Optical EO seguimiento sistema,Electro-Optical EO seguimiento sistema Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.537,保持当前本地化关键词落地
/es/products/containerized-medical-rescue-system,es,strong,100,Containerized Medical rescate sistema,Containerized Medical rescate sistema | field hospital system | containerized medical rescue system | emergency medical shelter | N-TET,Containerized Medical rescate sistema | N-TET,Containerized Medical rescate sistema,Containerized Medical rescate sistema Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,1.064,保持当前本地化关键词落地
/es/products/emergency-search-rescue-drone,es,strong,100,thermal drones for search and rescue,thermal drones for search and rescue | search and rescue drone | search and rescue UAV | drone rescue | Emergencia búsqueda & rescate dron | industrial UAV systems | UAV inspection drone | emergency response UAV,Emergencia búsqueda & rescate dron | N-TET,Emergencia búsqueda & rescate dron,Emergencia búsqueda & rescate dron Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.678,保持当前本地化关键词落地
/es/products/fbg-g15-fc06-explosion-containment-vessel,es,strong,100,Explosion Containment Vessel FBG-G1.5-FC06,Explosion Containment Vessel FBG-G1.5-FC06 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Explosion Containment Vessel FBG-G1.5-FC06 | N-TET,Explosion Containment Vessel FBG-G1.5-FC06,Explosion Containment Vessel FBG-G1.5-FC06 Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,1.045,保持当前本地化关键词落地
/es/products/fbt-fc09-explosion-protection-blanket,es,strong,100,Explosion Protection Blanket FBT-FC09,Explosion Protection Blanket FBT-FC09 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Explosion Protection Blanket FBT-FC09 | N-TET,Explosion Protection Blanket FBT-FC09,Explosion Protection Blanket FBT-FC09 Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,1.046,保持当前本地化关键词落地
/es/products/fc-3000-ferromagnetic-detection-column,es,strong,100,Intelligent Ferromagnetic detección sistema FC-3000,Intelligent Ferromagnetic detección sistema FC-3000 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Intelligent Ferromagnetic detección sistema FC-3000 | N-TET,Intelligent Ferromagnetic detección sistema FC-3000,Intelligent Ferromagnetic detección sistema FC-3000 Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.966,保持当前本地化关键词落地
/es/products/fc-c-deluxe-walk-through-metal-detector,es,strong,100,Walk-Through Metal Detector FC-C Deluxe,Walk-Through Metal Detector FC-C Deluxe | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Walk-Through Metal Detector FC-C (Deluxe) | N-TET,Walk-Through Metal Detector FC-C Deluxe,Walk-Through Metal Detector FC-C Deluxe Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,1.170,保持当前本地化关键词落地
/es/products/fc-c-lcd-walk-through-metal-detector,es,strong,100,Walk-Through Metal Detector FC-C LCD,Walk-Through Metal Detector FC-C LCD | 12-Zone | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,"Walk-Through Metal Detector FC-C (LCD, 12-Zone) | N-TET","Walk-Through Metal Detector FC-C LCD, 12-Zone","Walk-Through Metal Detector FC-C LCD, 12-Zone Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización",true,true,true,true,true,1.796,保持当前本地化关键词落地
/es/products/fc-dlxj-01-power-grid-inspection-drone,es,strong,100,drone power line inspection,drone power line inspection | power line inspection drone | UAV power line inspection | utility inspection drone | Eléctrica red eléctrica inspección dron | industrial UAV systems | UAV inspection drone | emergency response UAV,Eléctrica red eléctrica inspección dron | N-TET,Eléctrica red eléctrica inspección dron,Eléctrica red eléctrica inspección dron Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.670,保持当前本地化关键词落地
/es/products/fc-dma-long-range-optical-turntable,es,strong,100,FC-DMA Multi-Spectral EO/IR PTZ Turret,FC-DMA Multi-Spectral EO/IR PTZ Turret | perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,FC-DMA Multi-Spectral EO/IR PTZ Turret | N-TET,FC-DMA Multi-Spectral EO/IR PTZ Turret,FC-DMA Multi-Spectral EO/IR PTZ Turret Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.710,保持当前本地化关键词落地
/es/products/fc-dms10-smart-electronic-sentinel,es,strong,100,FC-DMS10 Series Smart Electronic Sentinel,FC-DMS10 Series Smart Electronic Sentinel | perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,FC-DMS10 Series Smart Electronic Sentinel | N-TET,FC-DMS10 Series Smart Electronic Sentinel,FC-DMS10 Series Smart Electronic Sentinel Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.853,保持当前本地化关键词落地
/es/products/fc-dtvc-dual-band-thermal-ptz,es,strong,100,FC-DTVC Series Dual-Band Thermal High-Speed Dome,FC-DTVC Series Dual-Band Thermal High-Speed Dome | perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,FC-DTVC Series Dual-Band Thermal High-Speed Dome | N-TET,FC-DTVC Series Dual-Band Thermal High-Speed Dome,FC-DTVC Series Dual-Band Thermal High-Speed Dome Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.782,保持当前本地化关键词落地
/es/products/fc-h-smart-phone-detection-gate,es,strong,100,Smart Phone detección Gate FC-H,Smart Phone detección Gate FC-H | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Smart Phone detección Gate FC-H | N-TET,Smart Phone detección Gate FC-H,Smart Phone detección Gate FC-H Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.845,保持当前本地化关键词落地
/es/products/fc-h-smart-phone-detection-gate-29in,es,strong,100,Smart Phone detección Gate FC-H 29-inch Display,Smart Phone detección Gate FC-H 29-inch Display | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Smart Phone detección Gate FC-H (29-inch Display) | N-TET,Smart Phone detección Gate FC-H 29-inch Display,Smart Phone detección Gate FC-H 29-inch Display Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.505,保持当前本地化关键词落地
/es/products/fc-pd500-personal-radiation-dose-alarm,es,strong,100,FC-PD500 X-γ Personal Radiation Dose Alarm,FC-PD500 X-γ Personal Radiation Dose Alarm | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,FC-PD500 X-γ Personal Radiation Dose Alarm | N-TET,FC-PD500 X-γ Personal Radiation Dose Alarm,FC-PD500 X-γ Personal Radiation Dose Alarm Technical Specifications | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Solicitar solución y cotización,true,true,true,true,true,0.939,保持当前本地化关键词落地
