route,locale,page_type,keyword_status,keyword_score,primary_keyword,audit_scope,words,content_paragraphs,h1_count,h2_count,h3_count,image_count,missing_alt_count,internal_links,descriptive_internal_links,schema_types,search_intent_score,content_quality_score,experience_score,expertise_score,authority_score,trust_score,eeat_score,ai_citation_score,priority,issues,recommendations,title,h1,h2,file
/ar/accessories/fc-sjl-380,ar,accessory_detail,strong,100,رابط بيانات UAV FC-SJL-380,full_inventory,939,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,رابط بيانات UAV FC-SJL-380 | N-TET Drone Accessories,رابط بيانات UAV FC-SJL-380,رابط بيانات UAV FC-SJL-380 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-sjl-380.html
/ar/accessories/fc-sjl-50,ar,accessory_detail,strong,100,رابط بيانات UAV FC-SJL-50,full_inventory,937,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,رابط بيانات UAV FC-SJL-50 | N-TET Drone Accessories,رابط بيانات UAV FC-SJL-50,رابط بيانات UAV FC-SJL-50 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-sjl-50.html
/ar/accessories/fc-u10-pro,ar,accessory_detail,strong,100,وحدة تحكم بالطيران FC-U10-PRO,full_inventory,915,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,وحدة تحكم بالطيران FC-U10-PRO | N-TET Drone Accessories,وحدة تحكم بالطيران FC-U10-PRO,وحدة تحكم بالطيران FC-U10-PRO Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-u10-pro.html
/ar/accessories/fc-u110,ar,accessory_detail,strong,100,محرك UAV FC-U110,full_inventory,7888,6,1,5,8,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,محرك UAV FC-U110 | N-TET Drone Accessories,محرك UAV FC-U110,محرك UAV FC-U110 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-u110.html
/ar/accessories/fc-u12,ar,accessory_detail,strong,100,وحدة تحكم بالطيران FC-U12,full_inventory,909,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,وحدة تحكم بالطيران FC-U12 | N-TET Drone Accessories,وحدة تحكم بالطيران FC-U12,وحدة تحكم بالطيران FC-U12 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-u12.html
/ar/accessories/fc-u8013,ar,accessory_detail,strong,100,محرك UAV FC-U8013,full_inventory,1059,6,1,5,7,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,محرك UAV FC-U8013 | N-TET Drone Accessories,محرك UAV FC-U8013,محرك UAV FC-U8013 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-u8013.html
/ar/accessories/fc-u9-ag,ar,accessory_detail,strong,100,وحدة تحكم بالطيران الزراعي FC-U9-AG,full_inventory,942,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,وحدة تحكم بالطيران الزراعي FC-U9-AG | N-TET Drone Accessories,وحدة تحكم بالطيران الزراعي FC-U9-AG,وحدة تحكم بالطيران الزراعي FC-U9-AG Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-u9-ag.html
/ar/accessories/fc-w2u-propeller,ar,accessory_detail,strong,100,مروحة UAV FC-W2U,full_inventory,1150,6,1,5,7,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,20,25,15,25,85,78,P3 保持监测,,,مروحة UAV FC-W2U | N-TET Drone Accessories,مروحة UAV FC-W2U,مروحة UAV FC-W2U Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-w2u-propeller.html
/ar/accessories/fc-x8030,ar,accessory_detail,strong,100,محرك UAV FC-X8030,full_inventory,6322,6,1,5,8,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,محرك UAV FC-X8030 | N-TET Drone Accessories,محرك UAV FC-X8030,محرك UAV FC-X8030 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-x8030.html
/ar/accessories/fc-xh14,ar,accessory_detail,strong,100,محرك UAV FC-XH14,full_inventory,3058,6,1,5,8,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,محرك UAV FC-XH14 | N-TET Drone Accessories,محرك UAV FC-XH14,محرك UAV FC-XH14 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-xh14.html
/ar/accessories/fc-yk15-remote-controller,ar,accessory_detail,strong,100,وحدة تحكم عن بُعد UAV FC-YK15,full_inventory,966,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,وحدة تحكم عن بُعد UAV FC-YK15 | N-TET Drone Accessories,وحدة تحكم عن بُعد UAV FC-YK15,وحدة تحكم عن بُعد UAV FC-YK15 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-yk15-remote-controller.html
/ar/accessories/fc-yk24-remote-controller,ar,accessory_detail,strong,100,وحدة تحكم عن بُعد UAV FC-YK24,full_inventory,976,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,وحدة تحكم عن بُعد UAV FC-YK24 | N-TET Drone Accessories,وحدة تحكم عن بُعد UAV FC-YK24,وحدة تحكم عن بُعد UAV FC-YK24 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-yk24-remote-controller.html
/ar/accessories/fc-yk32-remote-controller,ar,accessory_detail,strong,100,وحدة تحكم عن بُعد UAV FC-YK32,full_inventory,974,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,وحدة تحكم عن بُعد UAV FC-YK32 | N-TET Drone Accessories,وحدة تحكم عن بُعد UAV FC-YK32,وحدة تحكم عن بُعد UAV FC-YK32 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-yk32-remote-controller.html
/ar/accessories/fc-ykrc7-remote-controller,ar,accessory_detail,strong,100,وحدة تحكم عن بُعد UAV FC-YKRC7,full_inventory,980,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,,,وحدة تحكم عن بُعد UAV FC-YKRC7 | N-TET Drone Accessories,وحدة تحكم عن بُعد UAV FC-YKRC7,وحدة تحكم عن بُعد UAV FC-YKRC7 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/accessories/fc-ykrc7-remote-controller.html
/ar/cases,ar,case_list,strong,85,حالات نشر UAV,high_value_ar,736,6,1,3,16,32,0,107,105,Organization | ContactPoint | WebSite,100,100,20,12,15,21,68,60,P2 建议增强,,,حالات نشر UAV ومراقبة الارتفاع المنخفض | N-TET,حالات نشر UAV ومراجع مراقبة الارتفاع المنخفض,حالات نشر UAV ومراقبة الارتفاع المنخفض | احصل على دفاع خبير بالطائرات بدون طيار! | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/cases.html
/ar/cases/airport-security-application,ar,case_detail,strong,100,تطبيق أمني منخفض الارتفاع في مطار,full_inventory,693,6,1,7,12,33,0,111,109,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,100,100,20,17,20,25,82,70,P2 建议增强,文章/案例缺少明显日期信号,补充发布日期或最后更新时间，提升可信度与 freshness,تطبيق أمني منخفض الارتفاع في مطار | N-TET,تطبيق أمني منخفض الارتفاع في مطار,تطبيق أمني منخفض الارتفاع في مطار Project Overview | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | صفحات ذات صلة,.next-five-pages-v2/server/app/ar/cases/airport-security-application.html
/ar/cases/anhui-flood-season-uav-patrol,ar,case_detail,strong,100,دوريات UAV طارئة خلال موسم الفيضانات في آنهوي,full_inventory,767,6,1,7,8,25,0,107,105,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,100,100,20,17,20,25,82,70,P2 建议增强,文章/案例缺少明显日期信号,补充发布日期或最后更新时间，提升可信度与 freshness,دوريات UAV طارئة خلال موسم الفيضانات في آنهوي | N-TET,دوريات UAV طارئة خلال موسم الفيضانات في آنهوي,دوريات UAV طارئة خلال موسم الفيضانات في آنهوي Project Overview | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | صفحات ذات صلة,.next-five-pages-v2/server/app/ar/cases/anhui-flood-season-uav-patrol.html
/ar/cases/asian-games-security,ar,case_detail,strong,100,تطبيق أمني منخفض الارتفاع في دورة الألعاب الآسيوية,full_inventory,693,6,1,7,8,25,0,107,105,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,100,100,20,17,20,25,82,70,P2 建议增强,文章/案例缺少明显日期信号,补充发布日期或最后更新时间，提升可信度与 freshness,تطبيق أمني منخفض الارتفاع في دورة الألعاب الآسيوية | N-TET,تطبيق أمني منخفض الارتفاع في دورة الألعاب الآسيوية,تطبيق أمني منخفض الارتفاع في دورة الألعاب الآسيوية Project Overview | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | صفحات ذات صلة,.next-five-pages-v2/server/app/ar/cases/asian-games-security.html
/ar/cases/brazil-refinery-low-altitude-monitoring,ar,case_detail,strong,100,حالة مراقبة المجال الجوي لمصفاة في البرازيل,full_inventory,700,6,1,7,12,29,0,111,109,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,100,100,20,17,20,25,82,70,P2 建议增强,文章/案例缺少明显日期信号,补充发布日期或最后更新时间，提升可信度与 freshness,حالة مراقبة المجال الجوي لمصفاة في البرازيل | N-TET,حالة مراقبة المجال الجوي لمصفاة في البرازيل,حالة مراقبة المجال الجوي لمصفاة في البرازيل Project Overview | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | صفحات ذات صلة,.next-five-pages-v2/server/app/ar/cases/brazil-refinery-low-altitude-monitoring.html
/ar/cases/ice-snow-emergency-uav-inspection,ar,case_detail,strong,100,تفتيش UAV طارئ أثناء كوارث الجليد والثلوج,full_inventory,802,6,1,7,8,25,0,107,105,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,100,100,20,17,20,25,82,70,P2 建议增强,文章/案例缺少明显日期信号,补充发布日期或最后更新时间，提升可信度与 freshness,تفتيش UAV طارئ أثناء كوارث الجليد والثلوج | N-TET,تفتيش UAV طارئ أثناء كوارث الجليد والثلوج,تفتيش UAV طارئ أثناء كوارث الجليد والثلوج Project Overview | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | صفحات ذات صلة,.next-five-pages-v2/server/app/ar/cases/ice-snow-emergency-uav-inspection.html
/ar/cases/lidar-tree-obstruction-uav-inspection,ar,case_detail,strong,100,تفتيش UAV بتقنية لايدار لعوائق الأشجار,full_inventory,765,6,1,7,8,29,0,107,105,Organization | ContactPoint | WebSite | Article | BreadcrumbList | ListItem,100,100,20,17,20,25,82,70,P2 建议增强,文章/案例缺少明显日期信号,补充发布日期或最后更新时间，提升可信度与 freshness,تفتيش UAV بتقنية لايدار لعوائق الأشجار | N-TET,تفتيش UAV بتقنية لايدار لعوائق الأشجار,تفتيش UAV بتقنية لايدار لعوائق الأشجار Project Overview | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | معدات ذات صلة | احصل على دفاع خبير بالطائرات بدون طيار! | صفحات ذات صلة,.next-five-pages-v2/server/app/ar/cases/lidar-tree-obstruction-uav-inspection.html
